1,1,1,2,0,17919
1,1,1,2,7,21527
1,1,1,2,8,21252
1,1,1,2,9,20976
1,1,1,2,10,20315
1,1,1,2,11,19808
1,1,1,2,12,19301
1,1,1,2,13,19253
1,1,1,2,14,19637
1,1,1,2,15,19777
1,1,1,2,16,19916
1,1,1,2,17,20056
1,1,1,2,18,20409
1,1,1,2,19,20763
1,1,1,2,20,21116
1,1,1,2,21,24467
1,1,1,2,22,27868
1,1,1,2,23,28588
1,2,0,3,0,22682
1,2,0,3,1,24286
1,2,0,3,2,22105
1,2,0,3,3,21596
1,2,0,3,4,18352
1,2,0,3,12,15693
1,2,0,3,13,15650
1,2,0,3,14,15576
1,2,0,3,15,15178
1,2,0,3,16,14846
1,2,0,3,17,14716
1,2,0,3,18,15882
1,2,0,3,19,15831
1,2,0,3,20,15456
1,2,0,3,21,16853
1,3,0,4,0,18418
1,3,0,4,9,15609
1,3,0,4,10,15697
1,3,0,4,11,15847
1,3,0,4,12,16656
1,3,0,4,13,16675
1,3,0,4,14,16757
1,3,0,4,15,16883
1,3,0,4,16,17039
1,3,0,4,17,17242
1,3,0,4,18,17478
1,3,0,4,19,18392
1,3,0,4,20,18329
1,3,0,4,21,18014
1,4,0,5,4,15983
1,4,0,5,11,11913
1,4,0,5,12,12276
1,4,0,5,13,14589
1,4,0,5,14,16255
1,4,0,5,15,16368
1,4,0,5,16,17391
1,4,0,5,17,17288
1,4,0,5,18,17173
1,4,0,5,19,16756
1,4,0,5,20,16747
1,4,0,5,21,16691
1,4,0,5,22,16634
1,4,0,5,23,16771
1,5,0,6,14,16173
1,5,0,6,15,16228
1,5,0,6,16,16578
1,5,0,6,17,16694
1,5,0,6,18,17255
1,5,0,6,19,17655
1,5,0,6,20,17851
1,5,0,6,21,19120
1,5,0,6,22,19530
1,5,0,6,23,18517
1,6,1,7,1,14547
1,6,1,7,9,15533
1,6,1,7,10,15481
1,6,1,7,11,15393
1,6,1,7,12,14914
1,6,1,7,13,15081
1,6,1,7,14,15337
1,6,1,7,15,16620
1,6,1,7,16,16294
1,6,1,7,17,18121
1,6,1,7,18,17357
1,6,1,7,19,17786
1,6,1,7,20,17928
1,6,1,7,21,17925
1,6,1,7,22,18397
1,7,2,1,0,18428
1,7,2,1,11,23844
1,7,2,1,12,21356
1,7,2,1,13,21040
1,7,2,1,14,20503
1,7,2,1,15,19811
1,7,2,1,16,19011
1,7,2,1,17,17803
1,7,2,1,18,18625
1,7,2,1,19,18353
1,7,2,1,20,18177
1,7,2,1,21,17720
1,7,2,1,22,18261
1,7,2,1,23,18251
1,8,0,2,1,21079
1,8,0,2,11,18207
1,8,0,2,12,18176
1,8,0,2,13,18144
1,8,0,2,14,18113
1,8,0,2,15,18060
1,8,0,2,16,18006
1,8,0,2,17,17953
1,8,0,2,18,17885
1,8,0,2,19,18087
1,8,0,2,20,18004
1,8,0,2,21,17837
1,8,0,2,22,17453
1,9,0,3,2,16108
1,9,0,3,9,16251
1,9,0,3,10,16173
1,9,0,3,11,15794
1,9,0,3,12,15414
1,9,0,3,13,15447
1,9,0,3,14,15564
1,9,0,3,15,15779
1,9,0,3,16,17125
1,9,0,3,17,17109
1,9,0,3,18,17735
1,9,0,3,19,17764
1,9,0,3,20,17212
1,9,0,3,21,17608
1,9,0,3,22,17521
1,9,0,3,23,17005
