1,1,1,2,0,2478
1,1,1,2,1,2482
1,1,1,2,2,2484
1,1,1,2,3,2519
1,1,1,2,4,2566
1,1,1,2,5,2597
1,1,1,2,6,2588
1,1,1,2,7,2566
1,1,1,2,8,2532
1,1,1,2,9,2524
1,1,1,2,10,2563
1,1,1,2,11,2795
1,1,1,2,12,3149
1,1,1,2,13,3353
1,1,1,2,14,3955
1,1,1,2,15,4572
1,1,1,2,16,5330
1,1,1,2,17,5855
1,1,1,2,18,5905
1,1,1,2,19,5397
1,1,1,2,20,4695
1,1,1,2,21,4234
1,1,1,2,22,3827
1,1,1,2,23,3436
1,2,0,3,0,2475
1,2,0,3,1,2469
1,2,0,3,2,2493
1,2,0,3,3,2468
1,2,0,3,4,2446
1,2,0,3,5,2418
1,2,0,3,6,2424
1,2,0,3,7,2448
1,2,0,3,8,2485
1,2,0,3,9,2514
1,2,0,3,10,2558
1,2,0,3,11,2624
1,2,0,3,12,2681
1,2,0,3,13,2734
1,2,0,3,14,2785
1,2,0,3,15,2828
1,2,0,3,16,2832
1,2,0,3,17,2836
1,2,0,3,18,2818
1,2,0,3,19,2780
1,2,0,3,20,2743
1,2,0,3,21,2715
1,2,0,3,22,2685
1,2,0,3,23,2647
1,3,0,4,0,2532
1,3,0,4,1,2513
1,3,0,4,2,2528
1,3,0,4,3,2681
1,3,0,4,4,2764
1,3,0,4,5,2665
1,3,0,4,6,2623
1,3,0,4,7,2609
1,3,0,4,8,2638
1,3,0,4,9,2628
1,3,0,4,10,2618
1,3,0,4,11,2636
1,3,0,4,12,2701
1,3,0,4,13,2788
1,3,0,4,14,2808
1,3,0,4,15,2801
1,3,0,4,16,2761
1,3,0,4,17,2737
1,3,0,4,18,2725
1,3,0,4,19,2746
1,3,0,4,20,2723
1,3,0,4,21,2688
1,3,0,4,22,2642
1,3,0,4,23,2626
1,4,0,5,0,2546
1,4,0,5,1,2540
1,4,0,5,2,2626
1,4,0,5,3,2616
1,4,0,5,4,2627
1,4,0,5,5,2599
1,4,0,5,6,2576
1,4,0,5,7,2573
1,4,0,5,8,2563
1,4,0,5,9,2563
1,4,0,5,10,2625
1,4,0,5,11,2644
1,4,0,5,12,2740
1,4,0,5,13,2793
1,4,0,5,14,2792
1,4,0,5,15,2827
1,4,0,5,16,2825
1,4,0,5,17,2908
1,4,0,5,18,2942
1,4,0,5,19,2867
1,4,0,5,20,2794
1,4,0,5,21,2737
1,4,0,5,22,2678
1,4,0,5,23,2638
1,5,0,6,0,2543
1,5,0,6,1,2544
1,5,0,6,2,2531
1,5,0,6,3,2570
1,5,0,6,4,2585
1,5,0,6,5,2552
1,5,0,6,6,2576
1,5,0,6,7,2578
1,5,0,6,8,2641
1,5,0,6,9,2637
1,5,0,6,10,2644
1,5,0,6,11,2652
1,5,0,6,12,2714
1,5,0,6,13,2797
1,5,0,6,14,2806
1,5,0,6,15,2799
1,5,0,6,16,2816
1,5,0,6,17,2763
1,5,0,6,18,2762
1,5,0,6,19,2904
1,5,0,6,20,2985
1,5,0,6,21,2893
1,5,0,6,22,2804
1,5,0,6,23,2692
1,6,1,7,0,2475
1,6,1,7,1,2478
1,6,1,7,2,2461
1,6,1,7,3,2569
1,6,1,7,4,2503
1,6,1,7,5,2538
1,6,1,7,6,2516
1,6,1,7,7,2509
1,6,1,7,8,2531
1,6,1,7,9,2560
1,6,1,7,10,2585
1,6,1,7,11,2619
1,6,1,7,12,2636
1,6,1,7,13,2690
1,6,1,7,14,2704
1,6,1,7,15,2720
1,6,1,7,16,2735
1,6,1,7,17,2728
1,6,1,7,18,2718
1,6,1,7,19,2722
1,6,1,7,20,2696
1,6,1,7,21,2658
1,6,1,7,22,2635
1,6,1,7,23,2606
1,7,2,1,0,2513
1,7,2,1,1,2541
1,7,2,1,2,2537
1,7,2,1,3,2533
1,7,2,1,4,2582
1,7,2,1,5,2567
1,7,2,1,6,2522
1,7,2,1,7,2542
1,7,2,1,8,2529
1,7,2,1,9,2537
1,7,2,1,10,2543
1,7,2,1,11,2557
1,7,2,1,12,2585
1,7,2,1,13,2641
1,7,2,1,14,2732
1,7,2,1,15,2862
1,7,2,1,16,2986
1,7,2,1,17,3035
1,7,2,1,18,2972
1,7,2,1,19,2914
1,7,2,1,20,2855
1,7,2,1,21,2775
1,7,2,1,22,2724
1,7,2,1,23,2651
1,8,0,2,0,2472
1,8,0,2,1,2480
1,8,0,2,2,2463
1,8,0,2,3,2604
1,8,0,2,4,2552
1,8,0,2,5,2536
1,8,0,2,6,2508
1,8,0,2,7,2537
1,8,0,2,8,2627
1,8,0,2,9,2717
1,8,0,2,10,2770
