1,1,1,2,0,2755
1,1,1,2,1,2660
1,1,1,2,2,2620
1,1,1,2,3,2668
1,1,1,2,4,2732
1,1,1,2,5,2732
1,1,1,2,6,2702
1,1,1,2,7,2686
1,1,1,2,8,2655
1,1,1,2,9,2698
1,1,1,2,10,2792
1,1,1,2,11,2947
1,1,1,2,12,3360
1,1,1,2,13,3681
1,1,1,2,14,3828
1,1,1,2,15,3930
1,1,1,2,16,4018
1,1,1,2,17,4201
1,1,1,2,18,4401
1,1,1,2,19,4685
1,1,1,2,20,4642
1,1,1,2,21,4225
1,1,1,2,22,3865
1,1,1,2,23,3603
1,2,0,3,0,2753
1,2,0,3,1,2698
1,2,0,3,2,2644
1,2,0,3,3,3136
1,2,0,3,4,2971
1,2,0,3,5,2834
1,2,0,3,6,2806
1,2,0,3,7,2851
1,2,0,3,8,2997
1,2,0,3,9,2961
1,2,0,3,10,2963
1,2,0,3,11,3009
1,2,0,3,12,3067
1,2,0,3,13,3167
1,2,0,3,14,3276
1,2,0,3,15,3273
1,2,0,3,16,3361
1,2,0,3,17,3370
1,2,0,3,18,3290
1,2,0,3,19,3345
1,2,0,3,20,3312
1,2,0,3,21,3184
1,2,0,3,22,3014
1,2,0,3,23,2931
1,3,0,4,0,2901
1,3,0,4,1,2804
1,3,0,4,2,2638
1,3,0,4,3,2767
1,3,0,4,4,2785
1,3,0,4,5,2843
1,3,0,4,6,2778
1,3,0,4,7,2799
1,3,0,4,8,2843
1,3,0,4,9,2880
1,3,0,4,10,2941
1,3,0,4,11,2998
1,3,0,4,12,3081
1,3,0,4,13,3360
1,3,0,4,14,3537
1,3,0,4,15,3476
1,3,0,4,16,3488
1,3,0,4,17,3574
1,3,0,4,18,3632
1,3,0,4,19,3488
1,3,0,4,20,3404
1,3,0,4,21,3269
1,3,0,4,22,3101
1,3,0,4,23,2989
1,4,0,5,0,2580
1,4,0,5,1,2571
1,4,0,5,2,2564
1,4,0,5,3,2513
1,4,0,5,4,2872
1,4,0,5,5,2835
1,4,0,5,6,2864
1,4,0,5,7,2859
1,4,0,5,8,2945
1,4,0,5,9,3069
1,4,0,5,10,3066
1,4,0,5,11,3077
1,4,0,5,12,3162
1,4,0,5,13,3345
1,4,0,5,14,3344
1,4,0,5,15,3344
1,4,0,5,16,3444
1,4,0,5,17,3666
1,4,0,5,18,3768
1,4,0,5,19,3667
1,4,0,5,20,3492
1,4,0,5,21,3338
1,4,0,5,22,3139
1,4,0,5,23,3034
1,5,0,6,0,2702
1,5,0,6,1,2664
1,5,0,6,2,2685
1,5,0,6,3,2538
1,5,0,6,4,2491
1,5,0,6,5,2519
1,5,0,6,6,2653
1,5,0,6,7,2667
1,5,0,6,8,2728
1,5,0,6,9,2833
1,5,0,6,10,2856
1,5,0,6,11,2981
1,5,0,6,12,3444
1,5,0,6,13,3587
1,5,0,6,14,3621
1,5,0,6,15,3755
1,5,0,6,16,3997
1,5,0,6,17,4122
1,5,0,6,18,4163
1,5,0,6,19,4181
1,5,0,6,20,4041
1,5,0,6,21,3796
1,5,0,6,22,3549
1,5,0,6,23,3345
1,6,1,7,0,2763
1,6,1,7,1,2702
1,6,1,7,2,2684
1,6,1,7,3,2764
1,6,1,7,4,2861
1,6,1,7,5,2926
1,6,1,7,6,2880
1,6,1,7,7,2831
1,6,1,7,8,2870
1,6,1,7,9,2956
1,6,1,7,10,3180
1,6,1,7,11,3452
1,6,1,7,12,3316
1,6,1,7,13,3393
1,6,1,7,14,3341
1,6,1,7,15,3490
1,6,1,7,16,3659
1,6,1,7,17,4001
1,6,1,7,18,4128
1,6,1,7,19,3837
1,6,1,7,20,3654
1,6,1,7,21,3441
1,6,1,7,22,3255
1,6,1,7,23,3077
1,7,2,1,0,2767
1,7,2,1,1,2693
1,7,2,1,2,2647
1,7,2,1,3,2668
1,7,2,1,4,2757
1,7,2,1,5,2643
1,7,2,1,6,2631
1,7,2,1,7,2585
1,7,2,1,8,2585
1,7,2,1,9,2621
1,7,2,1,10,2702
1,7,2,1,11,2828
1,7,2,1,12,2908
1,7,2,1,13,2947
1,7,2,1,14,3095
1,7,2,1,15,3265
1,7,2,1,16,3260
1,7,2,1,17,3278
1,7,2,1,18,3447
1,7,2,1,19,3348
1,7,2,1,20,3252
1,7,2,1,21,3134
1,7,2,1,22,3011
1,7,2,1,23,2903
1,8,0,2,0,2564
1,8,0,2,1,2587
1,8,0,2,2,2652
1,8,0,2,3,2632
1,8,0,2,4,2588
1,8,0,2,5,2534
1,8,0,2,6,2583
1,8,0,2,7,2712
1,8,0,2,8,2825
1,8,0,2,9,2858
1,8,0,2,10,2892
1,8,0,2,11,2986
1,8,0,2,12,3177
1,8,0,2,13,3248
