1,1,1,2,0,8847
1,1,1,2,1,9387
1,1,1,2,2,8991
1,1,1,2,3,9151
1,1,1,2,4,9559
1,1,1,2,5,10135
1,1,1,2,6,10946
1,1,1,2,7,11503
1,1,1,2,8,10744
1,1,1,2,9,9569
1,1,1,2,10,9033
1,1,1,2,11,8782
1,1,1,2,12,8467
1,1,1,2,13,8368
1,1,1,2,14,8490
1,1,1,2,15,8311
1,1,1,2,16,8261
1,1,1,2,17,8304
1,1,1,2,18,8704
1,1,1,2,19,8449
1,1,1,2,20,8241
1,1,1,2,21,8080
1,1,1,2,22,8691
1,1,1,2,23,8465
1,2,0,3,0,7526
1,2,0,3,1,7775
1,2,0,3,2,7525
1,2,0,3,3,7456
1,2,0,3,4,7503
1,2,0,3,5,7567
1,2,0,3,6,7664
1,2,0,3,7,7497
1,2,0,3,8,7536
1,2,0,3,9,7630
1,2,0,3,10,7847
1,2,0,3,11,7851
1,2,0,3,12,7845
1,2,0,3,13,8081
1,2,0,3,14,8002
1,2,0,3,15,8492
1,2,0,3,16,8478
1,2,0,3,17,8387
1,2,0,3,18,8414
1,2,0,3,19,8311
1,2,0,3,20,8293
1,2,0,3,21,8179
1,2,0,3,22,8523
1,2,0,3,23,8170
1,3,0,4,0,9295
1,3,0,4,1,9160
1,3,0,4,2,9116
1,3,0,4,3,9093
1,3,0,4,4,9053
1,3,0,4,5,8838
1,3,0,4,6,9191
1,3,0,4,7,8374
1,3,0,4,8,8544
1,3,0,4,9,8629
1,3,0,4,10,8607
1,3,0,4,11,8556
1,3,0,4,12,8593
1,3,0,4,13,8846
1,3,0,4,14,9312
1,3,0,4,15,9280
1,3,0,4,16,9110
1,3,0,4,17,8645
1,3,0,4,18,8421
1,3,0,4,19,8093
1,3,0,4,20,8123
1,3,0,4,21,8167
1,3,0,4,22,8426
1,3,0,4,23,8257
1,4,0,5,0,14403
1,4,0,5,1,12368
1,4,0,5,2,11224
1,4,0,5,3,11129
1,4,0,5,4,10968
1,4,0,5,5,10098
1,4,0,5,6,9140
1,4,0,5,7,8600
1,4,0,5,8,8604
1,4,0,5,9,8500
1,4,0,5,10,8636
1,4,0,5,11,8555
1,4,0,5,12,8275
1,4,0,5,13,8505
1,4,0,5,14,8471
1,4,0,5,15,8730
1,4,0,5,16,8498
1,4,0,5,17,8098
1,4,0,5,18,7949
1,4,0,5,19,7848
1,4,0,5,20,7849
1,4,0,5,21,7773
1,4,0,5,22,7984
1,4,0,5,23,8170
1,5,0,6,0,7511
1,5,0,6,1,7252
1,5,0,6,2,7293
1,5,0,6,3,7550
1,5,0,6,4,7518
1,5,0,6,5,7362
1,5,0,6,6,7203
1,5,0,6,7,6934
1,5,0,6,8,6930
1,5,0,6,9,7086
1,5,0,6,10,8103
1,5,0,6,11,7933
1,5,0,6,12,8101
1,5,0,6,13,8576
1,5,0,6,14,9026
1,5,0,6,15,8991
1,5,0,6,16,8859
1,5,0,6,17,8268
1,5,0,6,18,8433
1,5,0,6,19,8142
1,5,0,6,20,7987
1,5,0,6,21,7831
1,5,0,6,22,7811
1,5,0,6,23,7867
1,6,1,7,0,7708
1,6,1,7,1,7510
1,6,1,7,2,7491
1,6,1,7,3,7874
1,6,1,7,4,7890
1,6,1,7,5,8263
1,6,1,7,6,8965
1,6,1,7,7,8446
1,6,1,7,8,8464
1,6,1,7,9,8536
1,6,1,7,10,8497
1,6,1,7,11,8457
1,6,1,7,12,8486
1,6,1,7,13,8708
1,6,1,7,14,8752
