1,1,1,2,0,1653
1,1,1,2,1,1532
1,1,1,2,2,1423
1,1,1,2,3,1480
1,1,1,2,4,1389
1,1,1,2,5,1378
1,1,1,2,6,1366
1,1,1,2,7,1319
1,1,1,2,8,1278
1,1,1,2,9,1258
1,1,1,2,10,1242
1,1,1,2,11,1258
1,1,1,2,12,1286
1,1,1,2,13,1345
1,1,1,2,14,1436
1,1,1,2,15,1600
1,1,1,2,16,1735
1,1,1,2,17,1738
1,1,1,2,18,1631
1,1,1,2,19,1540
1,1,1,2,20,1456
1,1,1,2,21,1394
1,1,1,2,22,1360
1,1,1,2,23,1302
1,2,0,3,0,1170
1,2,0,3,1,1236
1,2,0,3,2,1326
1,2,0,3,3,1300
1,2,0,3,4,1236
1,2,0,3,5,1218
1,2,0,3,6,1211
1,2,0,3,7,1205
1,2,0,3,8,1203
1,2,0,3,9,1217
1,2,0,3,10,1252
1,2,0,3,11,1232
1,2,0,3,12,1222
1,2,0,3,13,1217
1,2,0,3,14,1242
1,2,0,3,15,1231
1,2,0,3,16,1236
1,2,0,3,17,1238
1,2,0,3,18,1243
1,2,0,3,19,1281
1,2,0,3,20,1280
1,2,0,3,21,1315
1,2,0,3,22,1314
1,2,0,3,23,1308
1,3,0,4,0,1266
1,3,0,4,1,1299
1,3,0,4,2,1287
1,3,0,4,3,1274
1,3,0,4,4,1316
1,3,0,4,5,1287
1,3,0,4,6,1232
1,3,0,4,7,1240
1,3,0,4,8,1233
1,3,0,4,9,1209
1,3,0,4,10,1224
1,3,0,4,11,1229
1,3,0,4,12,1221
1,3,0,4,13,1223
1,3,0,4,14,1245
1,3,0,4,15,1237
1,3,0,4,16,1240
1,3,0,4,17,1239
1,3,0,4,18,1251
1,3,0,4,19,1262
1,3,0,4,20,1247
1,3,0,4,21,1263
1,3,0,4,22,1231
1,3,0,4,23,1233
1,4,0,5,0,1345
1,4,0,5,1,1285
1,4,0,5,2,1288
1,4,0,5,3,1351
1,4,0,5,4,1290
1,4,0,5,5,1330
1,4,0,5,6,1297
1,4,0,5,7,1270
