1,10,0,4,8,0.0,1405
1,10,0,4,17,0.5,1629
1,10,0,4,18,1.0,1688
1,10,0,4,19,0.0,1678
1,10,0,4,20,0.0,1611
1,11,0,5,8,0.0,1531
1,11,0,5,9,0.0,1503
1,11,0,5,10,0.0,1476
1,11,0,5,11,0.0,1448
1,11,0,5,12,0.0,1401
1,11,0,5,13,0.0,1353
1,11,0,5,14,0.0,1306
1,11,0,5,15,0.0,1282
1,11,0,5,16,0.0,1216
1,11,0,5,17,0.0,1191
1,11,0,5,18,0.0,1192
1,13,1,7,13,0.0,1222
1,13,1,7,14,0.0,1217
1,13,1,7,15,0.0,1213
1,13,1,7,16,0.0,1188
1,13,1,7,17,0.0,1120
1,13,1,7,18,0.0,1128
1,13,1,7,19,0.0,1123
1,13,1,7,20,0.0,1114
1,13,1,7,21,0.0,1102
1,13,1,7,22,0.0,1089
1,17,0,4,8,0.5,1116
1,17,0,4,9,0.0,1113
1,17,0,4,10,0.5,1109
1,17,0,4,11,0.0,1106
1,17,0,4,12,0.0,1100
1,17,0,4,13,0.0,1094
1,17,0,4,14,0.0,1088
1,17,0,4,15,0.0,1092
1,17,0,4,16,0.0,1189
1,17,0,4,17,0.0,1197
1,17,0,4,18,0.0,1156
1,17,0,4,19,0.0,1088
1,19,0,6,8,0.0,1101
1,19,0,6,9,0.0,1114
1,19,0,6,10,0.0,1137
1,19,0,6,11,0.0,1259
1,19,0,6,12,0.0,1313
1,19,0,6,13,0.0,1372
1,19,0,6,14,0.0,1479
1,19,0,6,15,0.0,1618
1,19,0,6,16,0.0,1780
1,19,0,6,17,0.0,1860
1,19,0,6,18,0.0,1725
1,22,0,2,8,0.0,1036
1,22,0,2,9,0.0,1031
1,22,0,2,10,0.0,1025
1,22,0,2,11,0.0,1020
1,22,0,2,14,0.0,1022
1,22,0,2,17,0.0,1024
1,30,0,3,8,0.0,1046
1,30,0,3,16,0.0,1234
1,30,0,3,17,0.0,1153
1,30,0,3,18,0.0,1194
1,30,0,3,19,0.0,1198
2,7,0,4,8,0.0,1108
2,7,0,4,9,0.0,1104
2,7,0,4,10,0.0,1098
2,7,0,4,11,0.0,1064
2,7,0,4,18,0.0,1034
2,14,0,4,8,0.0,1050
2,14,0,4,9,0.0,1044
2,14,0,4,10,0.0,1006
2,14,0,4,11,0.0,1009
2,14,0,4,12,0.0,1020
2,14,0,4,13,0.0,1118
2,14,0,4,14,0.0,1120
2,14,0,4,15,0.0,1124
2,14,0,4,16,0.0,1145
2,14,0,4,17,0.0,1143
2,14,0,4,18,0.0,1142
2,14,0,4,19,0.0,1136
2,16,0,6,8,0.0,1026
2,16,0,6,9,0.0,1082
2,16,0,6,10,0.0,1178
2,16,0,6,11,0.0,1301
2,16,0,6,12,0.0,1444
2,16,0,6,13,0.0,1454
2,16,0,6,14,0.0,1464
2,21,0,4,8,0.0,1107
2,21,0,4,10,0.0,1110
2,21,0,4,11,0.0,1112
2,21,0,4,13,0.0,1115
2,21,0,4,14,0.0,1117
2,21,0,4,15,0.0,1118
2,21,0,4,16,0.0,1120
2,21,0,4,17,0.0,1110
2,21,0,4,18,0.0,1100
2,22,0,5,6,0.0,1136
2,22,0,5,9,0.0,1220
2,22,0,5,12,0.0,1305
2,22,0,5,14,0.0,1217
2,22,0,5,15,0.0,1172
2,22,0,5,17,0.0,1084
2,22,0,5,18,0.0,1098
2,22,0,5,19,0.0,1086
2,22,0,5,20,0.0,1073
2,27,0,3,8,0.0,1053
2,27,0,3,9,0.0,1038
2,27,0,3,10,0.0,1022
2,27,0,3,11,0.0,1007
2,27,0,3,12,0.0,991
2,27,0,3,14,0.0,999
2,27,0,3,15,0.0,1003
2,27,0,3,17,0.0,1011
2,27,0,3,18,0.0,1097
2,28,0,4,7,0.0,970
2,28,0,4,8,0.0,983
2,28,0,4,10,0.0,1102
2,28,0,4,11,0.0,1162
2,28,0,4,13,1.5,1281
2,28,0,4,14,5.0,1262
2,28,0,4,15,2.5,1220
2,28,0,4,16,2.0,1221
2,28,0,4,17,1.0,1222
2,28,0,4,18,1.5,1216
2,28,0,4,19,1.5,1209
2,28,0,4,20,3.0,1203
3,2,0,6,15,0.0,975
