1,1,1,2,3,0.0,4849
1,1,1,2,4,0.0,4878
1,1,1,2,5,0.0,4906
1,1,1,2,6,0.0,4935
1,1,1,2,7,0.0,5364
1,1,1,2,8,0.0,5493
1,1,1,2,9,0.0,5712
1,1,1,2,10,0.0,6202
1,1,1,2,11,0.0,6420
1,1,1,2,12,0.0,6757
1,1,1,2,13,0.0,7591
1,1,1,2,14,0.0,8719
1,1,1,2,15,0.0,8879
1,1,1,2,16,0.0,9179
1,1,1,2,17,0.0,9478
1,1,1,2,18,0.0,9643
1,1,1,2,19,0.0,9768
1,1,1,2,20,0.0,9864
1,1,1,2,21,0.0,9567
1,1,1,2,22,0.0,9139
1,1,1,2,23,0.0,8359
1,2,0,3,0,0.0,5003
1,2,0,3,1,0.0,5166
1,2,0,3,2,0.0,5113
1,2,0,3,3,0.0,5144
1,2,0,3,4,0.0,5233
1,2,0,3,5,0.0,5284
1,2,0,3,6,0.0,5339
1,2,0,3,7,0.0,5436
1,2,0,3,8,0.0,5936
1,2,0,3,9,0.0,6025
1,2,0,3,10,0.0,6129
1,2,0,3,11,0.0,6226
1,2,0,3,12,0.0,6144
1,2,0,3,13,0.0,6126
1,2,0,3,14,0.0,6291
1,2,0,3,15,0.0,6476
1,2,0,3,16,0.0,6638
1,2,0,3,17,0.0,7124
1,2,0,3,18,0.0,6843
1,2,0,3,19,0.0,6562
1,2,0,3,20,0.0,6863
1,2,0,3,21,0.0,7164
1,2,0,3,22,0.0,7054
1,3,0,4,3,0.0,4962
1,3,0,4,4,0.0,5027
1,3,0,4,5,0.0,5441
1,3,0,4,6,0.0,5486
1,3,0,4,7,0.0,5576
1,3,0,4,8,0.0,6157
1,3,0,4,9,0.0,6264
1,3,0,4,10,0.0,6383
1,3,0,4,11,0.0,6512
1,3,0,4,12,0.0,6541
1,3,0,4,13,0.0,6520
1,3,0,4,14,0.0,6867
1,3,0,4,15,0.0,6869
1,3,0,4,16,0.0,6883
1,3,0,4,17,0.0,6869
1,3,0,4,18,0.0,6929
1,3,0,4,19,0.0,6800
1,3,0,4,20,0.0,6685
1,3,0,4,21,0.0,6562
1,3,0,4,22,0.0,6447
1,4,0,5,4,0.0,7325
1,4,0,5,5,0.0,7132
1,4,0,5,6,0.0,6963
1,4,0,5,7,0.0,6601
1,4,0,5,8,0.0,6552
1,4,0,5,9,0.0,6707
1,4,0,5,10,0.0,6652
1,4,0,5,11,0.0,6606
1,4,0,5,12,0.0,6566
1,4,0,5,13,0.0,7032
1,4,0,5,14,0.0,6563
1,4,0,5,15,0.0,6844
1,4,0,5,16,0.0,6587
1,4,0,5,17,0.0,6670
1,4,0,5,18,0.0,6740
1,4,0,5,19,0.0,6813
1,4,0,5,20,0.0,6872
1,4,0,5,21,0.0,6921
1,4,0,5,22,0.0,6769
1,5,0,6,0,0.25,8059
1,5,0,6,1,0.5,7898
