1,1,1,2,11,0.0,6864
1,1,1,2,12,0.0,6651
1,1,1,2,13,0.0,7361
1,1,1,2,14,0.0,7254
1,1,1,2,15,0.0,7146
1,1,1,2,16,0.0,6774
1,1,1,2,17,0.0,6678
1,1,1,2,18,0.0,7054
1,1,1,2,19,0.0,7240
1,1,1,2,20,0.0,6848
1,1,1,2,21,0.0,14156
1,2,0,3,8,0.0,7121
1,2,0,3,9,0.0,7157
1,2,0,3,10,0.0,7193
1,2,0,3,11,0.0,7234
1,2,0,3,12,0.0,7215
1,2,0,3,13,0.0,7197
1,2,0,3,14,0.0,7178
1,2,0,3,15,0.0,7147
1,2,0,3,16,0.0,7115
1,2,0,3,17,0.0,6948
1,2,0,3,18,0.0,6781
1,3,0,4,9,0.0,6464
1,3,0,4,10,0.0,6596
1,3,0,4,11,0.0,6834
1,3,0,4,12,0.0,7114
1,3,0,4,13,0.0,7393
1,3,0,4,15,0.0,7917
1,3,0,4,16,0.0,8180
1,3,0,4,18,0.0,8704
1,4,0,5,6,0.0,5801
1,4,0,5,8,0.0,6607
1,4,0,5,9,0.0,7010
1,4,0,5,11,0.0,7816
1,4,0,5,12,0.0,7671
1,4,0,5,13,0.0,7542
1,4,0,5,14,0.0,7572
1,4,0,5,15,0.0,7517
1,4,0,5,16,0.0,7463
1,4,0,5,17,0.0,7408
1,4,0,5,18,0.0,7353
1,5,0,6,4,0.0,63774
1,5,0,6,7,0.0,35379
1,5,0,6,10,0.0,6984
1,5,0,6,11,0.0,7000
1,5,0,6,12,0.0,7015
1,5,0,6,13,0.0,7377
1,5,0,6,14,0.0,7470
1,5,0,6,15,0.0,7542
1,5,0,6,16,0.0,7614
1,5,0,6,17,0.0,7444
1,5,0,6,18,0.0,7160
1,5,0,6,19,0.0,7495
1,5,0,6,20,0.0,7524
1,6,1,7,2,0.0,7714
1,6,1,7,11,0.0,8323
1,6,1,7,12,0.0,8064
1,6,1,7,13,0.0,8663
1,6,1,7,14,0.0,8680
1,6,1,7,15,0.0,8947
1,6,1,7,16,0.0,8578
1,6,1,7,17,0.0,8166
1,6,1,7,18,0.0,8063
1,6,1,7,19,0.0,8175
1,6,1,7,20,0.0,8287
1,6,1,7,21,0.0,8398
1,6,1,7,22,0.0,8510
1,7,1,1,11,0.0,9917
1,7,1,1,12,0.0,18347
1,7,1,1,13,0.0,26777
1,7,1,1,14,0.0,20662
1,7,1,1,15,0.0,18432
1,7,1,1,16,0.0,16201
1,7,1,1,17,0.0,15393
1,7,1,1,18,0.0,14584
1,7,1,1,19,0.0,13776
1,8,0,2,8,0.25,7278
1,8,0,2,9,0.0,7447
1,8,0,2,10,0.5,7615
1,8,0,2,11,0.0,7506
1,8,0,2,12,0.0,7961
1,8,0,2,13,0.0,7869
1,8,0,2,14,0.0,7776
1,8,0,2,15,0.0,7879
1,8,0,2,16,0.0,7982
1,8,0,2,17,0.0,8085
1,9,0,3,8,0.0,7884
1,9,0,3,9,0.0,8386
1,9,0,3,10,0.0,7895
1,9,0,3,11,0.0,7933
1,9,0,3,12,0.0,7805
1,9,0,3,13,0.0,8089
1,9,0,3,14,0.0,8768
1,9,0,3,15,0.0,8375
1,9,0,3,16,0.0,7982
1,10,0,4,8,0.0,9913
1,10,0,4,9,0.0,9884
1,10,0,4,10,0.0,9855
1,10,0,4,11,0.0,9826
1,10,0,4,12,0.0,9797
1,10,0,4,13,0.0,9871
1,10,0,4,14,0.0,9376
1,10,0,4,15,0.0,8880
1,10,0,4,16,0.0,8498
1,10,0,4,17,0.0,8115
1,10,0,4,18,0.0,8244
1,10,0,4,19,0.25,8373
1,11,0,5,11,0.0,7969
1,11,0,5,12,0.0,7525
1,11,0,5,13,0.0,8125
1,11,0,5,15,0.0,7182
1,11,0,5,16,0.0,6711
1,11,0,5,18,0.0,5768
1,11,0,5,19,0.0,6527
1,12,0,6,10,0.0,9854
1,12,0,6,11,0.0,9105
1,12,0,6,12,0.0,8893
1,12,0,6,13,0.0,8681
1,12,0,6,14,0.0,8341
1,12,0,6,15,0.0,7875
1,12,0,6,16,0.0,7586
1,12,0,6,23,0.0,15955
