0,18695
1,16016
2,18612
3,20638
4,21019
5,19987
6,23275
7,29407
8,18143
9,14985
10,18467
11,11618
12,12958
13,13577
14,14558
15,15517
16,16717
17,17689
18,18773
19,18702
20,18683
21,18956
22,18629
23,17563
