0,14958
1,14810
2,14906
3,14868
4,14821
5,14561
6,14986
7,15239
8,15065
9,14897
10,14792
11,14736
12,14803
13,14845
14,14848
15,14947
16,14957
17,14845
18,14837
19,14817
20,14975
21,15115
22,14961
23,14841
