0,11537
1,10719
2,11181
3,11677
4,11165
5,11242
6,11122
7,11443
8,11139
9,10945
10,12165
11,12040
12,12150
13,13069
14,12552
15,12787
16,13098
17,12635
18,12508
19,12383
20,12018
21,11578
22,11226
23,13604
