0,29061
1,29089
2,28031
3,34371
4,31707
5,36384
6,42946
7,42898
8,45252
9,40601
10,35519
11,35031
12,29906
13,26407
14,23647
15,23009
16,22600
17,23381
18,24230
19,25432
20,26080
21,26351
22,26810
23,27512
