0,9697
1,10050
2,10084
3,10153
4,9774
5,12381
6,13315
7,11285
8,10936
9,10845
10,10746
11,10673
12,10659
13,10732
14,10807
15,10878
16,10798
17,10839
18,10850
19,10921
20,10926
21,10982
22,10980
23,10877
