0,14080
1,14186
2,14465
3,12744
4,18239
5,17351
6,17735
7,15426
8,17142
9,15295
10,15286
11,15276
12,15536
13,15986
14,15970
15,15905
16,15986
17,15902
18,15899
19,15673
20,15725
21,15731
22,15760
23,15615
