0,18971
1,18319
2,18971
3,18971
4,18971
5,18971
6,18971
7,18971
8,18971
9,18971
10,18971
11,18971
12,18971
13,19055
14,18971
15,18971
16,18986
17,18971
18,18985
19,18952
20,19129
21,19050
22,19001
23,18742
