0,11237
1,11748
2,12740
3,12394
4,14037
5,14006
6,13354
7,12793
8,12804
9,12045
10,11812
11,11702
12,11647
13,11705
14,11841
15,11963
16,12055
17,12056
18,12038
19,12074
20,12099
21,12022
22,11949
23,11699
