0,3920
1,3929
2,3927
3,3853
4,3774
5,3716
6,3704
7,3751
8,3788
9,3841
10,3937
11,4063
12,4148
13,4254
14,4433
15,4560
16,4700
17,4947
18,5133
19,5172
20,5028
21,4822
22,4547
23,4358
