0,8392
1,8382
2,8425
3,8471
4,8489
5,8311
6,8208
7,8160
8,8005
9,7897
10,7852
11,7819
12,7909
13,8061
14,8222
15,8324
16,8506
17,8626
18,8800
19,8888
20,8923
21,8842
22,8670
23,8535
