0,11528
1,12828
2,11215
3,11755
4,11591
5,11836
6,11891
7,11094
8,10393
9,10510
10,10428
11,10539
12,10594
13,10702
14,10825
15,10995
16,11031
17,11047
18,11095
19,11141
20,11196
21,11458
22,11533
23,11149
