0,4048
1,4068
2,4124
3,4174
4,4260
5,4339
6,4404
7,4432
8,4401
9,4343
10,4274
11,4217
12,4211
13,4250
14,4243
15,4210
16,4179
17,4144
18,4125
19,4132
20,4124
21,4100
22,4056
23,4028
