0,9046
1,9004
2,9061
3,9168
4,9285
5,9544
6,9658
7,9558
8,9491
9,9477
10,9413
11,9401
12,9482
13,9578
14,9636
15,9691
16,9641
17,9615
18,9580
19,9533
20,9490
21,9500
22,9384
23,9372
