12,2,2,0,22,15940.0
12,2,2,0,23,15709.0
12,3,3,0,0,14752.0
12,3,3,0,1,14890.0
12,3,3,0,2,14765.0
12,3,3,0,3,14656.0
12,3,3,0,4,14783.0
12,3,3,0,5,14685.0
12,3,3,0,6,14805.0
12,3,3,0,7,14675.0
12,3,3,0,8,14479.0
12,3,3,0,9,14725.0
12,3,3,0,10,14596.0
12,3,3,0,11,14674.0
12,3,3,0,12,14724.0
12,3,3,0,13,14848.0
12,3,3,0,14,15065.0
12,3,3,0,15,15309.0
12,3,3,0,16,15547.0
12,3,3,0,17,15734.0
12,3,3,0,18,15805.0
12,3,3,0,19,15935.0
12,3,3,0,20,15927.0
12,3,3,0,21,16047.0
