22,10955,0.02
23,10889,0.02
0,10788,0.01
1,10646,0.01
2,10523,0.0
3,10394,-0.0
4,10307,-0.01
5,10245,-0.01
6,10218,-0.01
7,10223,-0.01
8,10263,-0.01
9,10280,-0.01
10,10277,-0.01
11,10309,-0.01
12,10325,-0.01
13,10301,-0.01
14,10246,-0.01
15,10206,-0.01
16,10189,-0.01
17,10200,-0.01
18,10263,-0.01
19,10322,-0.01
20,10420,-0.0
21,10495,0.0
