0,7816
1,7688
2,7891
3,7921
4,7547
5,7834
6,7602
7,7340
8,7223
9,7269
10,7294
11,7323
12,7405
13,7541
14,7719
15,7873
16,8059
17,8195
18,8340
19,8406
20,8469
21,8503
22,8430
23,8348
