0,16493
1,16659
2,17018
3,17539
4,17966
5,18301
6,19148
7,19348
8,18897
9,18658
10,18258
11,18133
12,18177
13,18170
14,18219
15,18257
16,18339
17,18265
18,18230
19,18278
20,18262
21,18304
22,18058
23,17927
