0,1339
1,1328
2,1317
3,1315
4,1306
5,1298
6,1285
7,1267
8,1250
9,1249
10,1254
11,1259
12,1260
13,1263
14,1269
15,1288
16,1306
17,1313
18,1316
19,1322
20,1320
21,1313
22,1307
23,1311
