0,6652
1,6633
2,6544
3,6462
4,6460
5,6386
6,6265
7,6093
8,5961
9,5898
10,5907
11,5969
12,6078
13,6217
14,6289
15,6309
16,6284
17,6247
18,6201
19,6222
20,6282
21,6239
22,6188
23,6155
