0,10885
1,10979
2,11054
3,11132
4,11284
5,11431
6,11423
7,11369
8,11465
9,11412
10,11391
11,11558
12,11382
13,11521
14,11748
15,11862
16,12091
17,12207
18,12407
19,12408
20,12221
21,12246
22,12349
23,12038
