0,10158
1,10141
2,10104
3,10164
4,10259
5,10355
6,10337
7,10284
8,10255
9,10220
10,10256
11,10271
12,10396
13,10602
14,10849
15,11070
16,11143
17,11222
18,11304
19,11317
20,11382
21,11327
22,11135
23,10924
