0,1254
1,1248
2,1239
3,1237
4,1240
5,1253
6,1260
7,1263
8,1254
9,1241
10,1238
11,1234
12,1226
13,1216
14,1216
15,1215
16,1210
17,1207
18,1212
19,1219
20,1228
21,1231
22,1231
23,1228
