0,2764
1,2922
2,2894
3,2814
4,2768
5,2707
6,2652
7,2629
8,2656
9,2723
10,2801
11,2886
12,2958
13,3025
14,3053
15,3046
16,3039
17,3027
18,2991
19,2964
20,2911
21,2862
22,2835
23,2847
